review_id,url,hotel_name,review_date,review_body,user_location,user_name,helpful_vote,rating
513588461,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1080.html?filterLang=en,Hilton Tokyo,"August 16, 2017","My family and I stayed here for three nights on a quick vacation. It was technically a layover as we were moving home, and we decided to stretch the layover into three nights to allow for sightseeing and to stretch our legs before the long flight home.I booked this hotel online with our Hilton Honors membership, which is free to join. With Hilton Honors you get free in-room wi-fi. The cost for three nights are in a King Deluxe room, advance pay (no refunds or cancellations), with breakfast, was 126,302.90 Japanese Yen, which was about $1,139 USD. That comes to about $380 per night. I generally refuse to pay this much for hotels. However, I figured Tokyo is in general an expensive city, and I wanted something comfortable and easy. I looked into many options to get from Narita Airport to the Hilton and settled on the Airport Limousine Bus. I was concerned about how to reserve these tickets in advance, but I ended up just getting off the airplane, going though customs, getting my baggage, and getting in the line at the Airport Limousine Bus counter. There are three counters in Terminal 1, two counters in Terminal 2, and one counter in Terminal 3. There is also one counter at Haneda Airport. It was easy to find the counter. I simply stood in line and bought the tickets on the spot. I had also been concerned that there wouldn't be enough seats on the bus and we would have to wait around for a later bus, but that didn't happen. I bought the tickets around 4:05 pm for the 4:30 pm bus, which gave us enough time to use the restroom, buy some snacks at the convenience store, and wait in line outside for the bus and get our baggage tagged. We had six pieces of luggage plus a stroller which is why I opted for the bus over the train. The bus goes directly from the airport to the door of the Hilton Tokyo (with a few other stops in Shinjuku, the area where the Hilton is located). It was very convenient. One round-trip ticket is 4,500 Yen. I bought a round-trip Narita ticket combined with a 72 hour subway ticket (on all Tokyo Metro and Toni Subway Lines) for 6,000 Yen. I also bought a ticket for my toddler because of how much baggage we had (I think the bus permits 2 pieces of baggage per person), although she could have sat in my lap at no cost. Going to the Hilton the ride took 1.5 hours. Going to the airport took 2 hours (45 minutes of that was picking up passengers at other stops in Shinjuku). I would definitely take the airport bus again if I had a lot of baggage or wanted an alternative to navigating the train/metro upon arrival. Check in was easy. I had purchased baseball tickets in advance and the tickets were safely with the concierge. I had a room request that I made in the online reservation and it was remembered. The Hilton check in representative even gave my toddler a little bag with a coloring book, crayons, a child's toothbrush and toothpaste, and slippers. There are six elevators that serve rooms on about 37 floors, so the elevator lobby is always busy and sometimes you have to wait for a second elevator. Our room was on the tenth floor. There was no special view. The view from the window was of some nondescript buildings. The Crabtree & Evelyn Verebena & Lavender toiletries were a lovely touch. The windows had a Japanese type sliding cover, and for black out purposes there was an even heavier shade to slide over the windows. I appreciated both shades and used both quite a bit. There were disposable white slippers, an iron with a cute plastic cover, fresh white bath towels, and two bottled waters replaced at no charge each day. The bed was comfortable. The room is small by western standards, but I was still able to fit 5 large pieces of luggage, a stroller, and set up my toddler's pack and play in the corner. It was a tight fit but we managed. The Hilton is in a good spot for taking the subway. I was intimidated just looking at the subway map, so every morning I would first check with the Hilton concierge regarding my route, and they were all friendly, clear and helpful. We took the subway to Roppongi (four stops away from Shinjuku station on the red Marunouchi line) for lunch one day at the Grand Hyatt to eat Kobe steak. We took the subway and JR train to Chiba, where we watched a baseball game (we passed Disneyland to get to Chiba and saw Cinderella's castle from the train window). In the hotel lobby, you can take the escalator down one level and walk via an underground walkway to the Nishi-Shinjuku subway station. This is how we got to Tokyo Station (about 10 stops away on the red Marunouchi line), which is where we caught the JR Keiyo line. We walked to Shinjuku station one morning to explore. Taxis are not cheap in Tokyo but they are convenient. We've been spoiled by low cost Uber in Southeast Asia. But taxis in Tokyo are safe and clean. The doors even open automatically- just stand/sit there and the driver will press a button to open your door. We took taxis to two restaurants in Roppongi. We took a taxi to a batting cage one morning.I also took the taxi to Shinjuku station (the Keio Department store) one morning when I was in a rush to buy some last minute souvenirs before our flight (less than 1,000 yen). I also took a taxi to the Tokyu Hands store which is next to Takashimaya for souvenir shopping. It was fun walking back to the Hilton at night because the air was cool and the streets were busy and there were lots of shops and restaurants to pass. There is a 24 hour mini supermarket about a 3 minute walk from the hotel. There is also a nice park about a 2 minute walk from the hotel. At the park's southern end there is a children's playground. It's a further walk to the playground and we only stayed for about 30 minutes because the cicadas in the summer are so very loud (loudest insect in the world).Breakfast was filled with options but always very busy. It runs until 10:30 am. There is an omelette station which always had a line, many types of breads, pancakes, French toast, juices, fresh kale juice, smoothies, soymilk, fresh fruits, fresh vegetables, an assortment of Japanese breakfast items including salted salmon, and some Chinese breakfast items.I would absolutely stay here again assuming I had the resources. It's convenient location, cleanliness and the friendly staff make it a comfortable choice.","San Francisco, California","Lea_Anne97</div><div class=""userLoc""><strong>San Francisco, California</strong>",101,4.0
513429131,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1085.html?filterLang=en,Hilton Tokyo,"August 15, 2017","We stayed here as a family whilst I was on a business trip and we really enjoyed the hotel. We were able to check in early and our room was well appointed and relatively spacious (most hotel rooms in Japan are on the small side but this was quite big).The hotel is very handy for both Tochomae and Nishi Shinjuku underground stations, though you can get a free shuttle bus which runs every 20 minutes from the western side of Shinjuku Station (and wasn't particularly well advertised anywhere). From either station you can actually remain underground as you walk to the hotel, which is a bonus in the heat of the summer.I walked west, into the more residential area of Shinjuku, and found lots of nice places to eat and a supermarket - as well as a really good, 24h, coin laundry, which has a nice Indian restaurant next door. We enjoyed the huge selection available at breakfast, but didn't eat in the hotel otherwise.Would stay here again.","Houston, Texas","sandersandrew</div><div class=""userLoc""><strong>Houston, Texas</strong>",24,5.0
512426244,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1085.html?filterLang=en,Hilton Tokyo,"August 13, 2017",For a Hilton I'm very disappointed. Most my make up and bathroom necessities had to be on the floor as the entire bathroom was the size of a toilet cubicle in an airport. The shower was in an old tub that looked like it's from a motel 6. No English on the TV- even BBC dubbed in Japanese. Barely a side table to put a book on- I had to unplug the hotel phone and place on the floor. ,los angeles,"chapma72</div><div class=""userLoc""><strong>los angeles</strong>",21,2.0
512217687,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1085.html?filterLang=en,Hilton Tokyo,"August 13, 2017","Large spacious rooms and bathrooms, which is a luxury of sorts in Japan. Definitely would stay here again. Conveniently located 5-7 mins away from Shinjuku station by cab. Hotel runs a shuttle every 20 mins from 8.12 am to 10 pm to and from the station - very accessible. Narita express bus drops you directly at the hotel, another plus. ","Singapore, Singapore","mh_ct</div><div class=""userLoc""><strong>Singapore, Singapore</strong>",58,5.0
511766694,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1085.html?filterLang=en,Hilton Tokyo,"August 12, 2017","The Hilton Tokyo is a great option for a stay in Tokyo. The service, rooms, and food are very good. The room was clean with a comfortable bed, good water pressure in the shower, and good wifi. Breakfast each morning was delicious. The few dinners that I had in the hotel restaurant were also delicious. The hotel is in a good location, close to Shinjuku Park and all of the shopping in Shinjuku. It is a large and busy hotel but I slept well each night during my 5 night stay.","Cleveland, Ohio","essenceofcapri</div><div class=""userLoc""><strong>Cleveland, Ohio</strong>",88,4.0
511647749,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1085.html?filterLang=en,Hilton Tokyo,"August 11, 2017","I must say the room is very spacious compared to the other hotels around Tokyo. The staff was very helpful (I think is Mr. Tagama who welcomed us), trying his best to cater for our requests. I will definitely book this hotel again when visit Tokyo.The hotel is so close to the train station, shopping mall, makes it very convenient (spent most of my money at Big Camera:).One must try the small streets where they do the best yakitori, in Nishishinjuku (restaurant call No Gataya) and very reasonable priced. I discovered a new drink here - ginger, soda and sochu! Try it the next time you are here.","Hong Kong, China","cilipaste</div><div class=""userLoc""><strong>Hong Kong, China</strong>",12,5.0
511135670,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1090.html?filterLang=en,Hilton Tokyo,"August 10, 2017","There are only 2 outlets and no USB to charge electronic devices. The complimentary internet only allows 3 devices at one time. The shower/tube has no curtains and only the half shield. So when you take a shower, water always splashes out everywhere no matter how careful you are.","Plano, Texas","jhsuutd</div><div class=""userLoc""><strong>Plano, Texas</strong>",0,4.0
510786136,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1090.html?filterLang=en,Hilton Tokyo,"August 9, 2017",My first stay in this property. To my pleasant surprise I was upgraded to a junior suite. Was never upgraded to a suite by Hilton before. The lounge was good with good view. The bathroom is little small and the dated-design requires a renovation soon.,,KeithL1732,0,5.0
510644412,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1090.html?filterLang=en,Hilton Tokyo,"August 9, 2017",Stayed here twice and we love this Hotel. The first time was better because we were on a really high floor so the views were great of the nearby park and cherry blossoms. The Second time was a couple of weeks ago on 12th floor so View not as good as the first time but the room was still nice. Good size room and plenty of storage. Breakfast buffet is good with lots of choices and plenty of comfy seating. There is a regular shuttle bus to and from Shinjuku Station and The staff in this hotel are so nice and helpful. Love Japan and would definitley stay here again,"Singapore, Singapore","Expat197</div><div class=""userLoc""><strong>Singapore, Singapore</strong>",6,5.0
510637251,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1090.html?filterLang=en,Hilton Tokyo,"August 9, 2017",All round excellent stay at the Hilton. I had 2 day stop over after a hectic week in KL and felt completely relaxed after recharging at the Hilton. I'm a gold honours member and was upgraded to an executive level floor with great views and full access to the executive lounge and other services. I look forward to returning next time I'm in Tokyo. ,"Chicago, Illinois","mikesQ4744WA</div><div class=""userLoc""><strong>Chicago, Illinois</strong>",3,5.0
510599966,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1090.html?filterLang=en,Hilton Tokyo,"August 9, 2017","Room is nice and size is large considered you are in Tokyo. Bed is comfortable. Breakfast is good too, but it's a long line to get in, especially weekend. Lobby is crowded most of the time. There are many tour bus come here. Airlines also put their pilots and flight attendants here. In short, sometimes the wait is too long for check in, check out, and breakfast.It is 5-7 minutes walk to Shinjuku station, and 3 minutes walk to subway station.","San Jose, California","Hung N</div><div class=""userLoc""><strong>San Jose, California</strong>",16,5.0
510459156,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1095.html?filterLang=en,Hilton Tokyo,"August 9, 2017","The hotel is close by the train station, next to all the shops and restaurants. 10 to 15 minutes walk. The stay at the hotel was pleasant and the service was up to par. From checking in to the time when checking out. Help with all the luggages...priceless ","Bay Area, California ","Thao T</div><div class=""userLoc""><strong>Bay Area, California </strong>",0,5.0
510371131,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1095.html?filterLang=en,Hilton Tokyo,"August 8, 2017","One week at this classy hotel in a junior suite for three of us. Great views from spacious room on 29th floor.Wide choice available for breakfast in executive lounge.Free shuttle bus available for Shinjuku station,concierge helpful and knowledgeable. Good mix of holiday makers and businessmen.Staff were always helpful and cheerful.","Southend-on-Sea, United Kingdom","bumpkinblue538</div><div class=""userLoc""><strong>Southend-on-Sea, United Kingdom</strong>",1,5.0
510293418,https://www.tripadvisor.com/Hotel_Review-g14133673-d304289-Reviews-Hilton_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto-or1095.html?filterLang=en,Hilton Tokyo,"August 8, 2017",Entering into this hotel after my families quiet stay in the mountains of Japan and then Kyoto was a bit shocking. This is a very large and busy hotel. The check in desk was busy with tour groups and pilots and flight attendants. I was not back in the USA yet but staying here made me feel like I had one foot out of the Japanese door. The buffet breakfast was filled with anything and everything you can imagine from all points in the world but not a quiet place to contemplate while eating. Very busy! The room was a nice size and very clean and comfortable but I could have been anywhere in the world.,"Celebration, Florida","joannek273</div><div class=""userLoc""><strong>Celebration, Florida</strong>",66,4.0
